id,title,indexed,bgcov,n_mb_works
woman-woman-1,Woman Woman,0,0,4
woman-you-have-been-a-friend-to-me,Woman You Have Been A Friend To Me,0,0,1
woman-you-won-t-break-mine,Woman You Won't Break Mine,0,1,0
women-do-know-how-to-carry-on,Women Do Know How To Carry On,0,0,1
women-i-ve-never-had,Women I've Never Had,0,0,1
women-make-a-fool-out-of-me,Women Make A Fool Out Of Me,0,0,0
wonder-could-i-live-there-anymore,Wonder Could I Live There Anymore,0,0,1
wonderful-city,Wonderful City,0,0,1
wonderful-future,Wonderful Future,0,0,2
wonderful-soup-stone,Wonderful Soup Stone,0,0,1
wonderful-tonight,Wonderful Tonight,0,0,3
wonderful-words-of-life,Wonderful Words Of Life,0,0,1
wonderful-world-of-christmas,Wonderful World Of Christmas,0,0,1
wonderful-world-of-women,Wonderful World Of Women,0,0,0
wonderful-yesterday,Wonderful Yesterday,0,0,0
wondering,Wondering,0,2,40
wondering-what-to-do,Wondering What To Do,0,0,1
wonderland-of-love,Wonderland Of Love,0,0,1
wonders-of-the-wine,Wonders Of The Wine,0,0,0
wonder-when-my-baby-s-coming-home,Wonder When My Baby's Coming Home,0,0,1
won-t-cha-come-back-to-me,Won't Cha Come Back To Me,0,0,1
won-t-it-be-wonderful-there,Won't It Be Wonderful There,0,4,0
won-t-it-ever-be-morning,Won't It Ever Be Morning,0,0,1
won-t-you-be-mine,Won't You Be Mine,1,13,0
wont-you-come-and-sing-for-me,Won’t You Come And Sing For Me,1,4,0
won-t-you-come-home-and-talk-to-a-stranger,Won't You Come Home And Talk To A Stranger,0,0,0
won-t-you-come-on-back,Won't You Come On Back,0,0,1
won-t-you-forgive,Won't You Forgive,0,0,1
won-t-you-sometimes-think-of-me,Won't You Sometimes Think Of Me,0,0,1
won-t-you-waltz-me-to-heaven-tonight,Won't You Waltz Me To Heaven Tonight,0,0,0
wood-and-wire,Wood And Wire,0,0,1
woodbine-valley,Woodbine Valley,0,0,0
wooden-heart,Wooden Heart,0,0,5
woody-s-hornpipe,Woody's Hornpipe,0,0,0
word-games,Word Games,0,0,0
words,Words,0,1,90
words-1,Words,0,1,90
words-of-love,Words Of Love,0,0,14
word-song,Word Song,0,0,2
workin-class-hero,Workin' Class Hero,0,0,0
working-girl,Working Girl,0,2,11
workin-girl-blues,Workin' Girl Blues,0,4,0
working-man,Working Man,0,1,20
working-man-blues,Working Man Blues,0,4,3
working-my-way-through-a-heartache-lyrics-chords,Working My Way Through A Heartache Lyrics Chords,0,0,0
working-my-way-up-to-the-bottom,Working My Way Up To The Bottom,0,0,0
working-on-a-feeling,Working On A Feeling,0,0,0
working-on-the-building,Working on the Building,0,2,1
working-without-a-net,Working Without A Net,0,0,1
workin-man-s-hands,Workin' Man's Hands,0,0,0
workin-on-a-building,Workin' on a Building,1,7,1
work-in-progress,Work In Progress,0,1,12
works-of-the-lord,Works Of The Lord,0,0,0
works-of-the-lord-1,Works Of The Lord,0,0,0
world-i-used-to-know,World I Used To Know,0,0,2
world-of-forgotten-people,World Of Forgotten People,0,1,1
world-of-make-believe,World Of Make Believe,0,0,6
world-of-my-own,World Of My Own,0,0,2
world-of-unhappiness,World Of Unhappiness,0,0,0
world-of-wonder,World Of Wonder,0,0,6
world-s-biggest-fool,World's Biggest Fool,0,1,0
world-s-greatest-lover,World's Greatest Lover,0,0,2
worried-lyrics-chords,Worried Lyrics Chords,0,0,0
worried-man-blues,Worried Man Blues,1,15,5
worried-mind,Worried Mind,0,1,6
worry,Worry,0,2,22
worst-of-luck,Worst Of Luck,0,0,2
worth-fighting-for,Worth Fighting For,0,0,7
worth-watching,Worth Watching,0,0,0
would-i,Would I,0,0,0
wouldnt-change-you-if-i-could,Wouldn’t Change You If I Could,0,10,0
wouldn-t-i,Wouldn't I,0,1,0
wouldn-t-it-be-great,Wouldn't It Be Great,0,1,1
wouldn-t-that-be-something,Wouldn't That Be Something,0,0,2
would-these-arms-get-in-your-way,Would These Arms Get In Your Way,0,0,0
would-you,Would You,0,1,11
would-you-believe,Would You Believe,0,2,5
would-you-be-my-lady,Would You Be My Lady,0,0,1
would-you-be-ready,Would You Be Ready,0,0,1
would-you-be-satisfied,Would You Be Satisfied,0,0,0
would-you-catch-a-falling-star,Would You Catch A Falling Star,0,2,1
would-you-hold-it-against-me,Would You Hold it Against Me,0,0,1
would-you-lay-with-me,Would You Lay With Me,0,0,0
would-you-like-to-have-a-broken-heart,Would You Like To Have A Broken Heart,0,0,0
would-you-mind-if-i-just-call-you-julie,Would You Mind If I Just Call You Julie,0,0,0
would-you-recognize-jesus,Would You Recognize Jesus,0,0,1
would-you-settle-for-roses,Would You Settle For Roses,0,0,0
would-you-take-another-chance-on-me,Would You Take Another Chance On Me,0,0,1
would-you-take-me-back-again,Would You Take Me Back Again,0,0,1
would-you-want-the-world-to-end-not-loving-me-chords,Would You Want The World To End Not Loving Me chords,0,0,0
wrap-me-in-your-love,Wrap Me In Your Love,0,0,0
wrapped,Wrapped,0,0,4
wrapped-around-her-finger,Wrapped Around Her Finger,0,0,0
wrapped-up-in-you,Wrapped Up In You,0,1,1
wreck-of-the-c-and-o-the,"Wreck Of The C And O, The",1,0,0
wreck-of-the-number-nine,Wreck Of The Number Nine,0,3,1
wreck-of-the-old-ninety-seven,Wreck Of The Old Ninety -Seven,1,0,0
wreck-on-the-highway,Wreck On The Highway,1,8,2
wrinkled-crinkled-wadded-dollar-bill,Wrinkled Crinkled Wadded Dollar Bill,0,1,1
write-it-down-in-blue,Write It Down In Blue,0,0,1
write-me-a-picture,Write Me A Picture,0,0,0
write-me-in-care-of-the-blues,Write Me In Care Of The Blues,0,0,0
write-me-sweetheart,Write Me Sweetheart,0,0,0
write-this-down,Write This Down,0,0,4
writing-on-the-wall,Writing On The Wall,0,0,26
written-in-stone,Written In Stone,0,0,9
wrong,Wrong,0,2,41
wrong-1,Wrong,0,2,41
wrong-about-you,Wrong About You,0,0,2
wrong-company,Wrong Company,0,0,1
wrong-direction-home,Wrong Direction Home,0,1,1
wrong-end-of-the-rainbow,Wrong End Of The Rainbow,0,0,2
wrong-ideas,Wrong Ideas,0,0,1
wrong-kind-of-girl,Wrong Kind Of Girl,0,1,1
wrong-road-again,Wrong Road Again,1,5,1
wrong-side-of-the-tracks,Wrong Side (Of The Tracks),0,0,0
wrong-side-of-the-world,Wrong Side Of The World,0,0,1
wrong-s-what-i-do-best,Wrong's What I Do Best,0,0,1
wrong-way-to-find-mr-right,Wrong Way To Find Mr. Right,0,0,0
wurlitzer-prize-i-dont-want-to-get-over-you,Wurlitzer Prize (I Don’t Want To Get Over You),0,0,1
www-memory,WWW.Memory,0,1,0
y-all-come,Y'all Come,0,14,2
y-all-come-back-saloon,Y'all Come Back Saloon,0,0,1
yankee-doodle,Yankee Doodle,0,1,3
yard-sale,Yard Sale,0,1,3
yearning,Yearning,0,1,41
yearning-1,Yearning,0,1,41
yearning-to-kiss-you,Yearning To Kiss You,0,0,0
years,Years,0,0,23
years-after-you,Years After You,0,0,1
years-ago,Years Ago,0,1,5
years-from-now,Years From Now,0,7,4
yellow-creek,Yellow Creek,0,0,1
yellow-moon,Yellow Moon,0,0,10
yellow-roses,Yellow Roses,0,1,6
yellowstone-valley,Yellowstone Valley,0,0,0
ye-of-little-faith,Ye Of Little Faith,0,0,2
yes-i-know,Yes I Know,0,1,10
yes-i-know-why,Yes I Know Why,0,0,1
yes-i-m-hurtin,Yes I'm Hurtin’,0,0,0
yes-i-m-the-one,Yes I'm The One,0,0,0
yes-i-see-god,Yes I See God,0,1,1
yes-i-understand,Yes I Understand,0,0,0
yes-ma-am,Yes Ma'am,0,0,2
yes-ma-am-he-found-me-in-a-honky-tonk,Yes Ma'am He Found Me In A Honky Tonk,0,0,0
yes-mr-rogers,Yes Mr. Rogers,0,0,1
yes-or-no,Yes Or No,0,0,16
yes-sir-that-s-my-baby,Yes Sir That's My Baby,0,3,1
yesterday,Yesterday,0,7,77
yesterday-all-day-long-today,Yesterday All Day Long Today,0,0,0
yesterday-just-passed-my-way-again,Yesterday Just Passed My Way Again,0,0,1
yesterday-once-more,Yesterday Once More,0,0,2
yesterday-s-best,Yesterday's Best,0,0,0
yesterday-s-champagne,Yesterday's Champagne,0,0,0
yesterday-s-child,Yesterday's Child,0,0,5
yesterday-s-girl,Yesterday's Girl,0,1,1
yesterday-s-gone,Yesterday's Gone,0,1,9
yesterday-s-kisses,Yesterday's Kisses,0,0,2
yesterday-s-letters,Yesterday's Letters,0,0,1
yesterday-s-love,Yesterday's Love,0,1,1
yesterday-s-love-1,Yesterday's Love,0,1,1
yesterday-s-promise,Yesterday's Promise,0,0,0
yesterday-s-roses,Yesterday's Roses,0,0,1
yesterday-s-tears,Yesterday's Tears,0,0,1
yesterday-s-wine,Yesterday's Wine,0,0,1
yesterday-s-winner-is-a-loser-today,Yesterday's Winner Is A Loser Today,0,0,1
yesterday-when-i-was-young,Yesterday When I Was Young,0,0,1
yet-to-succeed,Yet To Succeed,0,0,0
yippi-cry-ai,Yippi Cry Ai,0,0,0
yonder-comes-a-sucker,Yonder Comes A Sucker,0,0,1
you-ain-t-gonna-have-ol-buck-to-kick-around-no-more,You Ain't Gonna Have Ol' Buck To Kick Around No More,0,0,1
you-aint-hurt-nothing-yet,You Ain’t Hurt Nothing Yet,0,0,0
you-ain-t-just-whistlin-dixie,You Ain't Just Whistlin' Dixie,0,1,1
you-ain-t-never-been-to-texas,You Ain't Never Been to Texas,0,0,0
you-ain-t-no-better-than-me,You Ain't No Better Than Me,0,0,0
you-ain-t-woman-enough-to-take-my-man,You Ain't Woman Enough to Take My Man,0,1,0
you-all-are-beautiful,You All Are Beautiful,0,0,1
you-almost-slipped-my-mind,You Almost Slipped My Mind,0,0,1
you-always-come-back-to-hurting-me,You Always Come Back to Hurting Me,0,1,0
you-always-get-by,You Always Get By,0,0,0
you-and-i-are-through,You And I Are Through,0,0,1
you-and-me,You And Me,0,12,124
you-and-me-1,You And Me,0,12,124
you-and-me-2,You And Me,0,12,124
you-and-me-against-the-world,You And Me Against The World,0,1,6
you-and-me-and-love,You And Me And Love,0,0,0
you-and-me-and-time,You And Me And Time,0,0,2
you-and-me-her-and-him,You And Me Her And Him,0,1,1
you-and-me-together,You And Me Together,0,0,4
you-and-me-with-chords,You and Me with chords,0,0,0
you-and-you-alone,You And You Alone,0,2,3
you-and-you-alone-1,You And You Alone,0,2,3
you-and-your-sweet-love,You And Your Sweet Love,0,0,1
you-are-a-star,You Are A Star,0,0,3
you-are-everything,You Are Everything,0,2,4
you-are-my-christmas-carol,You Are My Christmas Carol,0,0,0
you-are-my-flower,You are my flower,1,8,1
you-are-my-hero,You Are My Hero,0,0,3
you-are-my-life,You Are My Life,0,0,6
you-are-my-love,You Are My Love,0,0,11
you-are-my-one-desire,You Are My One Desire,0,0,1
you-are-my-sunshine,You Are My Sunshine,1,9,4
you-are-my-treasure,You Are My Treasure,0,0,1
you-are-my-world,You Are My World,0,0,4
you-are-so-beautiful,You Are So Beautiful,0,1,7
you-are-the-one,You Are The One,0,2,51
you-are-the-only-one,You Are The Only One,0,0,9
you-are-to-me,You Are To Me,0,0,3
you-are-what-i-am,You Are What I Am,0,1,1
you-asked-me-to,You Asked Me To,0,2,1
you-babe,You Babe,0,0,1
you-beat-all-ive-ever-seen,You Beat All I’ve Ever Seen,0,1,0
you-beat-any-dream-i-ve-ever-had,You Beat Any Dream I've Ever Had,0,0,0
you-belong-to-me,You Belong to Me,0,4,20
you-belong-to-my-heart,You Belong To My Heart,0,0,1
you-better-be-better-to-me,You Better Be Better To Me,0,0,0
you-better-keep-it-on-your-mind,You Better Keep It On Your Mind,0,0,1
you-better-let-that-liar-alone,You Better Let That Liar Alone,1,0,0
you-better-move-on,You Better Move On,0,0,1
you-better-treat-your-man-right,You Better Treat Your Man Right,0,0,1
you-bring-out-the-wild-side-of-me,You Bring Out The Wild Side Of Me,0,0,0
you-broke-your-own-heart,You Broke Your Own Heart,0,0,1
you-broke-your-promise,You Broke Your Promise,1,0,1
you-burned-a-hole-in-my-heart,You Burned A Hole In My Heart,0,0,0
you-called-me-another-woman-s-name,You Called Me Another Woman's Name,0,0,0
you-call-everybody-darling,You Call Everybody Darling,0,0,1
you-came-awful-close-to-loving-me,You Came Awful Close To Loving Me,0,0,0
you-can-always-give-her-back-to-me,You Can Always Give Her Back To Me,0,0,0
you-can-be-a-millionaire-with-me,You Can Be a Millionaire With Me,1,0,1
you-can-be-replaced,You Can Be Replaced,0,0,1
you-can-bet-your-bottom-dollar,You Can Bet Your Bottom Dollar,0,0,0
you-can-check-on-me,You Can Check On Me,0,0,0
you-can-count-me-missing,You Can Count Me Missing,0,0,0
you-can-count-on-me,You Can Count On Me,0,1,11
you-can-feel-bad,You Can Feel Bad,0,1,1
you-can-go-on-your-way-now,You Can Go On Your Way Now,0,0,0
you-can-have-her,You Can Have Her,1,6,1
you-can-have-him,You Can Have Him,0,0,4
you-can-hear-a-teardrop,You Can Hear A Teardrop,0,0,0
you-can-keep-your-nine-pound-hammer,You Can Keep Your Nine Pound Hammer,1,3,1
you-can-lead-a-heart-to-love,You Can Lead A Heart To Love,0,0,0
you-can-lie-to-me-tonight,You Can Lie To Me Tonight,0,0,0
you-can-never-stop-me-loving-you,You Can Never Stop Me Loving You,0,0,1
you-can-say-that-again,You Can Say That Again,0,0,2
you-can-share-my-blanket,You Can Share My Blanket,1,0,1
you-can-talk-me-out-of-anything,You Can Talk Me Out Of Anything,0,0,0
you-can-t-be-a-beacon,You Can't Be A Beacon,0,1,0
you-can-t-beat-jesus-christ,You Can't Beat Jesus Christ,0,0,1
you-can-t-be-true-dear,You Can't Be True Dear,0,1,1
you-can-t-break-a-heart,You Can't Break A Heart,0,0,0
you-can-t-break-the-chains-of-love,You Can't Break The Chains Of Love,0,0,1
you-can-t-buy-your-way-out-of-the-blues,You Can't Buy Your Way Out Of The Blues,0,0,0
you-cant-conceal-a-broken-heart,You Can’t Conceal A Broken Heart,0,0,0
you-can-t-do-me-this-way-and-get-by,You Can't Do Me This Way (And get By),0,0,0
you-can-t-do-wrong-and-get-by,You Can't Do Wrong And Get By,1,5,1
you-can-tell-the-world,You Can Tell The World,0,0,3
you-can-t-fall-in-love-when-you-re-crying,You Can't Fall in Love When You're Crying,0,0,0
you-can-t-find-happiness-that-way,You Can't Find Happiness That Way,0,0,0
you-can-t-fool-love,You Can't Fool Love,0,0,0
you-can-t-get-there-from-here,You Can't Get There From Here,0,0,2
you-can-t-give-up-on-love,You Can't Give Up On Love,0,1,1
you-can-t-go-home,You Can't Go Home,0,0,0
you-can-t-go-on,You Can't Go On,0,0,0
you-can-t-have-your-kate-and-edith-too,You Can't Have Your Kate And Edith Too,0,0,1
you-can-t-hide-redneck,You Can't Hide Redneck,0,0,0
you-can-t-housebreak-a-tom-cat,You Can't Housebreak A Tom Cat,0,0,0
you-can-t-hurt-ham,You Can't Hurt Ham,1,0,0
you-can-t-hurt-me-anymore,You Can't Hurt Me Anymore,0,0,1
you-can-t-judge-a-book-by-the-cover,You Can't Judge A Book By The Cover,0,1,1
you-can-t-judge-a-good-book-by-its-cover,You Can't Judge A Good Book By Its Cover,0,0,0
you-can-t-keep-a-good-memory-down,You Can't Keep A Good Memory Down,0,0,1
you-can-t-laugh-at-a-fool,You Can't Laugh (At A Fool),0,0,0
you-can-t-lose-what-you-never-had,You Can't Lose What You Never Had,0,0,2
you-can-t-make-a-heel-toe-the-mark,You Can't Make A Heel Toe The Mark,0,0,1
you-can-t-make-nothing-out-of-that-but-love,You Can't Make Nothing Out Of That But Love,0,0,1
you-can-t-make-old-friends,You Can't Make Old Friends,0,2,1
you-can-t-never-tell,You Can't Never Tell,0,0,0
you-can-t-pick-a-rose-in-december,You Can't Pick A Rose In December,0,0,1
you-can-t-reach-me-anymore,You Can't Reach Me Anymore,0,1,1
you-can-t-roller-skate-in-a-buffalo-herd,You Can't Roller Skate In A Buffalo Herd,0,0,0
you-can-t-say-no-in-acapulco,You Can't Say No In Acapulco,0,0,1
you-can-t-stop-the-wild-wind-from-blowing,You Can't Stop The Wild Wind From Blowing,0,0,1
you-can-t-take-back-a-teardrop-lyrics-and-chords,You Can't Take Back A Teardrop Lyrics and Chords,0,0,0
you-can-t-take-it-with-you,You Can't Take It With You,0,1,7
you-can-t-take-it-with-you-when-you-go,You Can't Take It With You When You Go,0,4,1
you-can-t-take-it-with-you-when-you-go-1,You Can't Take It With You When You Go,0,4,1
you-can-t-take-my-memories-of-you,You Can't Take My Memories Of You,0,0,0
you-can-t-take-the-country-from-the-boy,You Can't Take The Country From The Boy,0,0,0
you-can-t-take-the-country-out-of-me,You Can't Take The Country Out Of Me,0,0,1
you-can-t-trust-a-crazy-man,You Can't Trust A Crazy Man,0,0,0
you-can-t-wynn-stewart,You Can't Wynn Stewart,0,0,0
you-cared-enough-to-send-the-very-best,You Cared Enough To Send The Very Best,0,0,0
you-caused-it-all-by-telling-lies,You Caused It All By Telling Lies,0,2,1
you-changed-everything,You Changed Everything,0,0,0
you-comb-her-hair,You Comb Her Hair,0,1,1
you-could-be-coming-to-me,You Could Be Coming To Me,0,0,1
you-could-know-as-much-about-a-stranger,You Could Know as Much About a Stranger,0,1,1
you-could-never-be-true,You Could Never Be True,1,1,0
you-couldn-t-get-the-picture,You Couldn't Get The Picture,0,0,0
you-created-me,You Created Me,0,0,1
you-crossed-my-mind-a-thousand-times-today-lyrics-and-chords,You Crossed My Mind A Thousand Times Today Lyrics and Chords,0,0,0
you-darling-you-lyrics-and-chords,You Darling You Lyrics and Chords,0,0,0
you-d-be-home-by-now,You'd Be Home By Now,0,0,0
you-d-be-the-first-one-to-know,You'd be the First One to Know,0,0,1
youd-better-get-right-little-darling,You’d Better Get Right Little Darling,1,0,0
you-d-better-go,You'd Better Go,0,0,0
you-d-better-stop-tellin-lies-about-me,You'd Better Stop Tellin' Lies About Me,0,0,0
you-decorated-my-life,You Decorated My Life,0,0,1
you-denied-your-love,You Denied Your Love,1,0,0
you-deserve-the-stars-in-my-crown,You Deserve The Stars In My Crown,0,0,1
you-didn-t-have-to-be-so-nice,You Didn't Have To Be So Nice,0,0,2
you-didnt-have-to-go,You Didn’t Have to Go,1,0,0
you-didn-t-say-goodbye,You Didn't Say Goodbye,1,0,1
you-didn-t-stop-to-say-hello,You Didn't Stop To Say Hello,0,0,1
you-d-make-an-angel-want-to-cheat,You'd Make An Angel Want To Cheat,0,0,0
you-done-me-wrong,You Done Me Wrong,0,17,5
you-don-t-care-what-happens-to-me,You Don't Care What Happens To Me,0,0,1
you-don-t-count-the-cost,You Don't Count the Cost,0,1,0
you-don-t-even-know-who-i-am,You Don't Even Know Who I Am,0,1,2
you-don-t-even-try,You Don't Even Try,0,0,1
you-dont-have-the-nerve,You Don’t Have The Nerve,0,0,1
you-don-t-have-time-for-me,You Don't Have Time For Me,0,0,1
you-don-t-have-to-be-a-baby-to-cry,You Don't Have To Be A Baby To Cry,0,2,1
you-don-t-have-to-be-present-to-win,You Don't Have To Be Present To Win,0,0,0
you-don-t-have-to-go-home,You Don't Have To Go Home,0,1,1
you-don-t-have-to-live-with-it,You Don't Have To Live With It,0,0,0
you-dont-have-to-move-that-mountain,You Don’t Have To Move That Mountain,0,3,1
you-don-t-have-to-paint-me-a-picture,You Don't Have To Paint Me A Picture,0,1,0
you-don-t-have-very-far-to-go,You Don't Have Very Far To Go,0,1,1
you-don-t-hear,You Don't Hear,0,0,1
you-don-t-knock,You Don't Knock,0,3,0
you-dont-know-how-lucky-you-are,You Don’t Know How Lucky You Are,0,2,1
you-don-t-know-me,You Don't Know Me,0,3,49
you-don-t-know-my-mind-today,You Don't Know My Mind Today,0,0,0
you-don-t-know-what-you-re-missing,You Don't Know What You're Missing,0,0,1
you-don-t-love-god-if-you-don-t-love-your-neighbor,You Don't Love God If You Don't Love Your Neighbor,1,1,0
you-don-t-love-me,You Don't Love Me,0,2,24
you-don-t-love-me-anymore,You Don't Love Me Anymore,0,1,10
you-don-t-love-me-anymore-1,You Don't Love Me Anymore,0,1,10
you-don-t-love-me-but-i-ll-always-care,You Don't Love Me But I'll Always Care,0,0,1
you-don-t-miss-your-water,You Don't Miss Your Water,0,1,2
you-dont-miss-your-water,You Don’t Miss Your Water,0,1,2
you-don-t-move-me-anymore,You Don't Move Me Anymore,0,0,0
you-don-t-need-me-now,You Don't Need Me Now,0,0,1
you-don-t-need-to-move-a-mountain,You Don't Need to Move a Mountain,0,0,0
you-don-t-owe-me-a-thing,You Don't Owe Me A Thing,0,0,1
you-don-t-really-know,You Don't Really Know,0,0,1
you-don-t-seem-to-miss-me,You Don't Seem To Miss Me,0,2,1
you-don-t-treat-me-right,You Don't Treat Me Right,0,0,1
you-don-t-want-my-love,You Don't Want My Love,0,0,0
you-don-t-wear-blue-so-well,You Don't Wear Blue So Well,0,0,0
you-dreamer-you,You Dreamer You,0,0,1
you-d-still-find-a-way-to-cheat-on-me,You'd Still Find A Way To Cheat On Me,0,0,0
you-dun-stomped-on-my-heart,You Dun Stomped On My Heart,0,0,0
you-feel-good,You Feel Good,0,0,1
you-fool,You Fool,0,0,4
you-fool-you,You Fool You,0,0,1
you-gave-me-a-mountain,You Gave Me A Mountain,0,0,1
you-give-me-your-love-and-ill-give-you-mine,You Give Me Your Love And I’ll Give You Mine,1,0,0
you-go-around,You Go Around,0,0,0
you-got-gold,You Got Gold,0,0,1
you-got-it,You Got It,0,1,32
you-got-me-over-a-heartache-tonight,You Got Me Over A Heartache Tonight,1,1,0
you-go-to-your-church,You Go To Your Church,0,5,0
you-gotta-be-puttin-me-on,You Gotta Be Puttin' Me On,0,0,0
