id,title,source,nt,bg,std,crank,tags,mbcov
when-the-mountain-dew-starts-falling,When The Mountain Dew Starts Falling,bluegrass-lyrics,when the mountain dew starts falling,True,False,0,Bluegrass|JamFriendly,17
when-the-neon-lights-come-on,When the Neon Lights Come On,classic-country,when the neon lights come on,False,False,0,JamFriendly|ClassicCountry,2
when-the-rain-tumbles-down-in-july,When The Rain Tumbles Down In July,classic-country,when the rain tumbles down in july,False,False,37,JamFriendly|ClassicCountry,5
when-the-rain-turns-to-snow,When The Rain Turns To Snow,classic-country,when the rain turns to snow,False,False,0,ClassicCountry|Modal,5
when-the-roll-is-called-up-yonder,When The Roll Is Called Up Yonder,classic-country,when the roll is called up yonder,False,False,36,JamFriendly|Gospel,5
when-the-rooster-leaves-the-yard,When The Rooster Leaves The Yard,classic-country,when the rooster leaves the yard,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,1
when-the-roses-bloom-again,When The Roses Bloom Again,classic-country,when the roses bloom again,False,False,36,ClassicCountry|Rockabilly|Folk|Gospel|Outlaw|JamFriendly,5
when-the-roses-bloom-in-dixieland,When The Roses Bloom In Dixieland,bluegrass-lyrics,when the roses bloom in dixieland,True,False,3,Bluegrass|JamFriendly,3
when-the-roses-bloom-next-spring,When The Roses Bloom Next Spring,classic-country,when the roses bloom next spring,False,False,0,ClassicCountry,3
when-the-roses-come-again,When The Roses Come Again,bluegrass-lyrics,when the roses come again,True,False,0,Bluegrass|JamFriendly,3
when-the-saints-go-marching-in,When The Saints Go Marching In,classic-country,when the saints go marching in,False,False,640,Rockabilly|JamFriendly|Jazz|Gospel,14
when-the-savior-reached-down-for-me,When The Savior Reached Down For Me,classic-country,when the savior reached down for me,False,False,14,ClassicCountry|JamFriendly|Gospel,6
when-the-ship-hit-the-sand,When The Ship Hit The Sand,classic-country,when the ship hit the sand,False,False,0,JamFriendly|ClassicCountry,2
when-the-silver-eagle-meets-the-great-speckled-bird,When The Silver Eagle Meets The Great Speckled Bird,classic-country,when the silver eagle meets the great speckled bird,False,False,4,JamFriendly|ClassicCountry,12
when-the-snow-is-on-the-roses,When the Snow is on the Roses,classic-country,when the snow is on the roses,False,False,5,JamFriendly|ClassicCountry|NashvilleSound,1
when-the-sun-goes-down,When The Sun Goes Down,classic-country,when the sun goes down,False,False,72,ClassicCountry|JamFriendly,4
when-the-sun-goes-down-tomorrow,When The Sun Goes Down Tomorrow,classic-country,when the sun goes down tomorrow,True,False,0,ClassicCountry|Bluegrass|Pop|JamFriendly,1
when-the-sun-of-my-life-goes-down,When The Sun Of My Life Goes Down,classic-country,when the sun of my life goes down,True,False,0,JamFriendly|Bluegrass|Gospel,1
when-the-sun-says-hello-to-the-mountain,When The Sun Says Hello To The Mountain,classic-country,when the sun says hello to the mountain,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,3
when-the-thought-of-you-catches-up-with-me,When The Thought Of You Catches Up With Me,classic-country,when the thought of you catches up with me,False,False,0,JamFriendly|ClassicCountry,6
when-the-tingle-becomes-a-chill,When The Tingle Becomes A Chill,classic-country,when the tingle becomes a chill,False,False,3,ClassicCountry|HonkyTonk|JamFriendly,1
when-the-trains-come-in,When The Trains Come In,classic-country,when the trains come in,False,False,0,ClassicCountry|JamFriendly,1
when-the-wagon-was-new,When The Wagon Was New,classic-country,when the wagon was new,True,False,0,JamFriendly|Bluegrass,5
when-the-white-roses-bloom-in-red-river-valley,When The White Roses Bloom In Red River Valley,classic-country,when the white roses bloom in red river valley,False,False,0,JamFriendly|ClassicCountry,12
when-the-wind-blows-in-chicago,When The Wind Blows In Chicago,classic-country,when the wind blows in chicago,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,3
when-the-works-all-done-this-fall,When The Works All Done This Fall,classic-country,when the works all done this fall,False,False,0,ClassicCountry|JamFriendly,3
when-the-world-has-turned-you-down,When The World Has Turned You Down,classic-country,when the world has turned you down,False,False,0,ClassicCountry|HonkyTonk|JamFriendly,6
when-the-worlds-on-fire,When The World’s On Fire,bluegrass-lyrics,when the worlds on fire,False,False,0,Gospel|JamFriendly,1
when-there-s-a-fire-in-your-heart,When There's A Fire In Your Heart,classic-country,when theres a fire in your heart,False,False,0,ClassicCountry|JamFriendly,4
when-there-s-no-one-around,When There's No One Around,classic-country,when theres no one around,False,False,0,ClassicCountry|Modal,4
when-there-s-not-a-tear-left-to-my-name,When There's Not A Tear Left To My Name,classic-country,when theres not a tear left to my name,False,False,0,JamFriendly|ClassicCountry,1
when-they-found-the-atomic-power,When They Found The Atomic Power,classic-country,when they found the atomic power,False,False,0,JamFriendly|ClassicCountry,1
when-they-ring-those-golden-bells,When They Ring Those Golden Bells,classic-country,when they ring those golden bells,False,False,0,JamFriendly|Gospel|ClassicCountry,8
when-tomorrow-starts-without-me,When Tomorrow Starts Without Me,classic-country,when tomorrow starts without me,False,False,0,JamFriendly|ClassicCountry,2
when-two-worlds-collide,When Two Worlds Collide,classic-country,when two worlds collide,False,False,63,ClassicCountry|NashvilleSound,1
when-we-all-get-to-heaven,When We All Get To Heaven,classic-country,when we all get to heaven,False,False,5,JamFriendly|Gospel,2
when-we-had-nothing,When We Had Nothing,classic-country,when we had nothing,False,False,0,JamFriendly|ClassicCountry|Bakersfield,2
when-we-live-again,When We Live Again,classic-country,when we live again,False,False,0,ClassicCountry|Outlaw|JamFriendly,2
when-we-re-gone-long-gone,When We're Gone Long Gone,classic-country,when were gone long gone,False,False,0,Folk|JamFriendly|ClassicCountry,1
when-will-i-be-loved,When Will I Be Loved,classic-country,when will i be loved,False,False,0,JamFriendly|Rock,1
when-will-the-rainbow-follow-the-rain,When Will The Rainbow Follow The Rain,classic-country,when will the rainbow follow the rain,False,False,0,JamFriendly|ClassicCountry,14
when-you-and-i-were-young-maggie,When You And I Were Young Maggie,classic-country,when you and i were young maggie,False,False,0,JamFriendly|ClassicCountry,14
when-you-are-gone,When You Are Gone,classic-country,when you are gone,False,False,23,JamFriendly|ClassicCountry|NashvilleSound,6
when-you-fall-as-hard-as-i-did,When You Fall As Hard As I Did,classic-country,when you fall as hard as i did,False,False,0,JamFriendly|ClassicCountry,8
when-you-fall-in-love-every-thing-s-a-waltz-chords,When You Fall In Love Every Thing's A Waltz chords,classic-country,when you fall in love every things a waltz chords,False,False,0,ClassicCountry|JamFriendly|Waltz,8
when-you-get-to-heaven-i-ll-be-there,When You Get To Heaven (I'll Be There),classic-country,when you get to heaven,False,False,0,JamFriendly|Gospel|ClassicCountry|Bakersfield,10
when-you-go,When You Go,classic-country,when you go,False,False,8,ClassicCountry,1
when-you-go-1,When You Go,classic-country,when you go,False,False,8,JamFriendly|ClassicCountry,1
when-you-hurt-me-more-than-i-love-you,When You Hurt Me More Than I Love You,classic-country,when you hurt me more than i love you,False,False,9,JamFriendly|ClassicCountry,6
when-you-leave-amarillo,When You Leave Amarillo,classic-country,when you leave amarillo,False,False,0,JamFriendly|ClassicCountry|WesternSwing,6
when-you-loved-me,When You Loved Me,classic-country,when you loved me,False,False,4,Pop|ClassicCountry,6
when-you-need-a-laugh,When You Need a Laugh,classic-country,when you need a laugh,False,False,6,ClassicCountry|NashvilleSound|HonkyTonk|JamFriendly,6
when-you-re-a-man-on-your-own,When You're A Man On Your Own,classic-country,when youre a man on your own,False,False,0,ClassicCountry|JamFriendly,1
when-you-re-hot-you-re-hot,When You're Hot You're Hot,classic-country,when youre hot youre hot,False,False,0,JamFriendly|ClassicCountry,1
when-you-re-lonely,When You're Lonely,classic-country,when youre lonely,True,False,0,ClassicCountry|Bluegrass|Gospel|Folk|JamFriendly,2
when-you-re-smiling,When You're Smiling,classic-country,when youre smiling,False,False,5,Pop,2
when-you-re-tired-of-breaking-other-hearts,When You're Tired of Breaking Other Hearts,classic-country,when youre tired of breaking other hearts,False,False,4,HonkyTonk|ClassicCountry|JamFriendly|Modal,1
when-you-say-love,When You Say Love,classic-country,when you say love,False,False,3,ClassicCountry,6
when-you-say-nothing-at-all,When You Say Nothing At All,classic-country,when you say nothing at all,False,True,73,JamFriendly|ClassicCountry|BluegrassStandard,5
when-you-say-yes,When You Say Yes,classic-country,when you say yes,False,False,0,JamFriendly|ClassicCountry,6
when-you-wore-a-tulip,When You Wore A Tulip,classic-country,when you wore a tulip,False,False,0,JamFriendly|Pop,6
when-your-hair-has-turned-to-silver,When Your Hair Has Turned To Silver,classic-country,when your hair has turned to silver,False,False,6,JamFriendly|ClassicCountry|NashvilleSound,1
when-your-house-is-not-a-home,When Your House Is Not A Home,classic-country,when your house is not a home,False,False,14,JamFriendly|ClassicCountry,15
when-your-love-was-mine,When Your Love Was Mine,classic-country,when your love was mine,False,False,3,ClassicCountry,2
when-your-old-wedding-ring-was-new,When Your Old Wedding Ring Was New,classic-country,when your old wedding ring was new,False,False,0,ClassicCountry,1
when-your-world-stops-turning,When Your World Stops Turning,classic-country,when your world stops turning,False,False,0,ClassicCountry,4
when-your-world-was-turning-for-me,When Your World Was Turning For Me,classic-country,when your world was turning for me,False,False,0,ClassicCountry|JamFriendly,4
when-your-yellow-brick-road-turns-blue,When Your Yellow Brick Road Turns Blue,classic-country,when your yellow brick road turns blue,False,False,0,JamFriendly|ClassicCountry,7
whenever-forever-comes,Whenever Forever Comes,classic-country,whenever forever comes,True,False,0,ClassicCountry|Bluegrass|Pop|JamFriendly,1
whenever-i-start-to-fall-in-love,Whenever I Start to Fall in Love,classic-country,whenever i start to fall in love,False,False,0,ClassicCountry,8
whenever-you-come-around,Whenever You Come Around,classic-country,whenever you come around,True,False,3,ClassicCountry|Bluegrass|JamFriendly,2
whenever-you-come-back-to-me,Whenever You Come Back To Me,classic-country,whenever you come back to me,False,False,0,ClassicCountry,6
whenever-you-re-ready,Whenever You're Ready,classic-country,whenever youre ready,False,False,32,Rockabilly|HonkyTonk|ClassicCountry|JamFriendly|Modal,1
where-am-i-going-to-live-when-i-get-home,Where Am I Going To Live When I Get Home,classic-country,where am i going to live when i get home,False,False,0,ClassicCountry|JamFriendly,21
where-are-all-the-girls-i-used-to-cheat-with,Where Are All The Girls I Used To Cheat With,classic-country,where are all the girls i used to cheat with,False,False,0,JamFriendly|ClassicCountry,1
where-are-the-heroes,Where Are The Heroes,classic-country,where are the heroes,False,False,0,ClassicCountry,2
where-are-you,Where Are You,classic-country,where are you,False,False,92,JamFriendly|ClassicCountry,26
where-could-i-go,Where Could I Go,classic-country,where could i go,False,False,8,ClassicCountry|JamFriendly|Gospel,2
where-could-i-go-but-to-her,Where Could I Go (But To Her),classic-country,where could i go,False,False,0,JamFriendly|ClassicCountry,2
where-could-you-go-but-to-her,Where Could You Go But To Her,classic-country,where could you go but to her,False,False,0,ClassicCountry|JamFriendly,6
where-d-ya-stay-last-night,Where'd Ya Stay Last Night,classic-country,whered ya stay last night,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,4
where-d-you-go-country-music,Where'd You Go Country Music,classic-country,whered you go country music,False,False,0,JamFriendly|ClassicCountry,6
where-did-the-sunshine-go,Where Did The Sunshine Go,classic-country,where did the sunshine go,False,False,0,JamFriendly|ClassicCountry,1
where-did-we-go-right,Where Did We Go Right,classic-country,where did we go right,False,False,6,ClassicCountry|Rockabilly|Folk|Gospel|Outlaw|JamFriendly,0
where-do-i-fit-in-the-picture,Where Do I Fit In The Picture,classic-country,where do i fit in the picture,False,False,0,ClassicCountry|JamFriendly,2
where-do-i-go,Where Do I Go,classic-country,where do i go,False,False,5,JamFriendly|ClassicCountry,2
where-do-i-go-from-here,Where Do I Go From Here,classic-country,where do i go from here,False,False,53,JamFriendly|ClassicCountry,2
where-do-i-go-from-here-1,Where Do I Go From Here,classic-country,where do i go from here,False,False,53,JamFriendly|ClassicCountry,2
where-do-i-go-from-here-2,Where Do I Go From Here,classic-country,where do i go from here,False,False,53,JamFriendly|ClassicCountry|NashvilleSound,2
where-do-i-go-from-here-3,Where Do I Go From Here,classic-country,where do i go from here,False,False,53,Rockabilly|ClassicCountry|Pop|Gospel|JamFriendly|Rock,2
where-do-i-go-from-here-a-trucker-s-song,Where Do I Go From Here (A Trucker's Song),classic-country,where do i go from here,False,False,0,ClassicCountry,2
where-do-i-go-to-throw-a-picture-away,Where Do I Go To Throw A Picture Away,classic-country,where do i go to throw a picture away,False,False,5,JamFriendly|ClassicCountry|NashvilleSound,2
where-do-i-put-her-memory,Where Do I Put Her Memory,classic-country,where do i put her memory,False,False,0,ClassicCountry,1
where-do-we-go-from-here,Where Do We Go From Here,classic-country,where do we go from here,False,False,129,JamFriendly|ClassicCountry,1
where-do-we-take-it-from-here,Where Do We Take It From Here,classic-country,where do we take it from here,False,False,3,JamFriendly|ClassicCountry,1
where-do-you-go-to-lose-a-heartache,Where Do You Go To Lose A Heartache,classic-country,where do you go to lose a heartache,False,False,0,ClassicCountry|NashvilleSound|JamFriendly,6
where-do-you-stand,Where Do You Stand,classic-country,where do you stand,False,False,0,ClassicCountry|Outlaw|JamFriendly,6
where-does-a-broken-heart-go,Where Does A Broken Heart Go,classic-country,where does a broken heart go,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,3
where-does-the-good-times-go,Where Does The Good Times Go,classic-country,where does the good times go,False,False,23,JamFriendly|ClassicCountry|Bakersfield,3
where-grass-won-t-grow,Where Grass Won't Grow,classic-country,where grass wont grow,False,False,0,JamFriendly|ClassicCountry,2
where-have-all-the-average-people-gone,Where Have All The Average People Gone,classic-country,where have all the average people gone,False,False,0,JamFriendly|ClassicCountry,4
where-have-all-the-flowers-gone,Where Have All The Flowers Gone,classic-country,where have all the flowers gone,False,False,101,JamFriendly|ClassicCountry|NashvilleSound,3
where-have-all-the-seasons-gone,Where Have All The Seasons Gone,classic-country,where have all the seasons gone,False,False,3,JamFriendly|ClassicCountry,4
where-have-i-been-all-my-life,Where Have I Been All My Life,classic-country,where have i been all my life,False,False,0,ClassicCountry,2
where-have-you-been,Where Have You Been,classic-country,where have you been,False,False,85,ClassicCountry|JamFriendly|Bakersfield,6
where-he-leads-me,Where He Leads Me,classic-country,where he leads me,False,False,5,JamFriendly|ClassicCountry|Gospel,2
where-he-leads-me-i-will-follow,Where He Leads Me I Will Follow,classic-country,where he leads me i will follow,False,False,3,JamFriendly|ClassicCountry|Gospel,2
where-he-s-going-i-ve-already-been,Where He's Going I've Already Been,classic-country,where hes going ive already been,False,False,0,Modal|ClassicCountry,0
where-i-come-from,Where I Come From,classic-country,where i come from,False,False,9,JamFriendly|Modal|ClassicCountry,4
where-i-find-god,Where I Find God,classic-country,where i find god,False,False,0,JamFriendly|ClassicCountry|Gospel,0
where-i-learned-to-pray,Where I Learned To Pray,classic-country,where i learned to pray,False,False,0,ClassicCountry|HonkyTonk|JamFriendly|Gospel,1
where-i-m-bound,Where I'm Bound,classic-country,where im bound,True,False,6,ClassicCountry|Bluegrass|JamFriendly,2
where-i-m-concerned,Where I'm Concerned,classic-country,where im concerned,False,False,0,JamFriendly|ClassicCountry,0
where-i-ought-to-be,Where I Ought To Be,classic-country,where i ought to be,False,False,0,Modal|ClassicCountry|NashvilleSound,1
where-i-stand,Where I Stand,classic-country,where i stand,False,False,4,ClassicCountry|JamFriendly,3
where-i-wrote-your-name,Where I Wrote Your Name,classic-country,where i wrote your name,False,False,0,ClassicCountry,1
where-in-the-world,Where In The World,classic-country,where in the world,False,False,21,JamFriendly|ClassicCountry,1
where-is-my-castle,Where Is My Castle,classic-country,where is my castle,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,1
where-is-she,Where Is She,classic-country,where is she,False,False,4,Pop,3
where-is-the-christ-in-christmas,Where Is The Christ In Christmas,classic-country,where is the christ in christmas,False,False,0,ClassicCountry|Gospel|Pop,3
where-is-tomorrow,Where Is Tomorrow,classic-country,where is tomorrow,False,False,0,Rockabilly|Pop|Modal,2
where-is-your-heart-tonight,Where Is Your Heart Tonight,classic-country,where is your heart tonight,False,False,4,Modal|ClassicCountry,5
where-jesus-walks,Where Jesus Walks,classic-country,where jesus walks,False,False,0,JamFriendly|ClassicCountry|Gospel,1
where-love-begins,Where Love Begins,classic-country,where love begins,False,False,0,JamFriendly|ClassicCountry,2
where-love-goes-when-it-dies,Where Love Goes When It Dies,classic-country,where love goes when it dies,False,False,0,ClassicCountry|JamFriendly|NashvilleSound,2
where-love-has-died,Where Love Has Died,classic-country,where love has died,False,False,4,ClassicCountry|Outlaw|JamFriendly,2
where-love-used-to-live,Where Love Used To Live,classic-country,where love used to live,False,False,0,JamFriendly|ClassicCountry,2
where-my-house-lives,Where My House Lives,classic-country,where my house lives,False,False,9,ClassicCountry|Outlaw|JamFriendly,1
where-no-cabins-fall,Where No Cabins Fall,classic-country,where no cabins fall,True,False,0,ClassicCountry|JamFriendly|Bluegrass,3
where-no-one-stands-alone,Where No One Stands Alone,classic-country,where no one stands alone,False,False,63,Rockabilly|ClassicCountry|Pop|Gospel|JamFriendly,6
where-no-one-stands-alone-1,Where No One Stands Alone,classic-country,where no one stands alone,False,False,63,ClassicCountry|HonkyTonk|JamFriendly|Gospel,6
where-s-willie,Where's Willie,classic-country,wheres willie,False,False,0,JamFriendly|ClassicCountry,1
where-she-left-off,Where She Left Off,classic-country,where she left off,False,False,0,ClassicCountry,3
where-the-arkansas-river-leaves-oklahoma,Where The Arkansas River Leaves Oklahoma,classic-country,where the arkansas river leaves oklahoma,False,False,6,JamFriendly|ClassicCountry,6
where-the-blue-and-lonely-go,Where The Blue And Lonely Go,classic-country,where the blue and lonely go,False,False,4,JamFriendly|ClassicCountry,7
where-the-blue-of-the-night-meets-the-gold-of-the-day,Where The Blue Of The Night Meets The Gold Of The Day,classic-country,where the blue of the night meets the gold of the day,False,False,47,ClassicCountry,1
where-the-mountains-meet-the-sky,Where The Mountains Meet The Sky,classic-country,where the mountains meet the sky,False,False,0,ClassicCountry|NashvilleSound,1
where-the-old-red-river-flows,Where The Old Red River Flows,classic-country,where the old red river flows,False,False,20,HonkyTonk|ClassicCountry|JamFriendly,2
where-the-roses-never-fade,Where the Roses Never Fade,classic-country,where the roses never fade,False,False,0,JamFriendly|ClassicCountry|Gospel,6
where-the-sidewalk-ends,Where The Sidewalk Ends,classic-country,where the sidewalk ends,False,False,10,ClassicCountry|JamFriendly,1
where-the-soul-of-man-never-dies,Where the Soul of Man Never Dies,classic-country,where the soul of man never dies,False,False,0,HonkyTonk|ClassicCountry|JamFriendly|Gospel,5
where-the-stars-and-stripes-and-the-eagle-fly,Where The Stars And Stripes And The Eagle Fly,classic-country,where the stars and stripes and the eagle fly,False,False,3,ClassicCountry|JamFriendly,3
where-the-tall-grass-grows,Where The Tall Grass Grows,classic-country,where the tall grass grows,False,False,3,JamFriendly|ClassicCountry,1
where-the-tree-is,Where The Tree Is,classic-country,where the tree is,False,False,0,ClassicCountry|Pop,1
where-the-wild-river-rolls,Where The Wild River Rolls,bluegrass-lyrics,where the wild river rolls,True,False,0,Bluegrass|JamFriendly|Modal,2
where-was-i,Where Was I,classic-country,where was i,False,False,0,JamFriendly|ClassicCountry,1
where-we-ll-never-grow-old,Where We'll Never Grow Old,classic-country,where well never grow old,False,False,0,JamFriendly|ClassicCountry|Gospel|NashvilleSound,12
where-we-ll-never-say-farewell,Where We'll Never Say Farewell,classic-country,where well never say farewell,True,False,0,ClassicCountry|JamFriendly|Bluegrass|Gospel,4
where-well-never-grow-old,Where We’ll Never Grow Old,bluegrass-lyrics,where well never grow old,False,True,35,Gospel|BluegrassStandard|JamFriendly,12
where-well-never-say-farewell,Where We’ll Never Say Farewell,bluegrass-lyrics,where well never say farewell,False,False,0,Gospel|JamFriendly,4
where-were-you,Where Were You,classic-country,where were you,False,False,44,ClassicCountry|HonkyTonk|JamFriendly,4
where-were-you-when-i-needed-you,Where Were You When I Needed You,classic-country,where were you when i needed you,False,False,15,JamFriendly|ClassicCountry,6
where-were-you-when-the-world-stopped-turning,Where Were You (When The World Stopped Turning),classic-country,where were you,False,False,6,JamFriendly|ClassicCountry,4
where-will-i-shelter-my-sheep,Where Will I Shelter My Sheep,classic-country,where will i shelter my sheep,True,False,5,Bluegrass|JamFriendly|Gospel,6
where-will-i-shelter-my-sheep-tonight,Where Will I Shelter My Sheep Tonight,bluegrass-lyrics,where will i shelter my sheep tonight,False,False,0,Gospel|JamFriendly,1
where-would-i-be,Where Would I Be,classic-country,where would i be,False,False,5,Rockabilly|HonkyTonk|ClassicCountry|JamFriendly,0
where-would-i-be-without-jesus,Where Would I Be Without Jesus,classic-country,where would i be without jesus,False,False,3,JamFriendly|ClassicCountry|Bakersfield|Gospel,1
where-your-love-won-t-go,Where Your Love Won't Go,classic-country,where your love wont go,False,False,0,ClassicCountry,2
wherever-he-leads-i-ll-go,Wherever He Leads I'll Go,classic-country,wherever he leads ill go,False,False,0,JamFriendly|ClassicCountry|Gospel,1
wherever-she-is,Wherever She Is,classic-country,wherever she is,False,False,0,JamFriendly|ClassicCountry,3
wherever-she-is-1,Wherever She Is,classic-country,wherever she is,False,False,0,JamFriendly|ClassicCountry,3
wherever-you-are,Wherever You Are,classic-country,wherever you are,False,False,69,JamFriendly|ClassicCountry,1
wherever-you-are-1,Wherever You Are,classic-country,wherever you are,False,False,69,JamFriendly|ClassicCountry,1
wherever-you-are-2,Wherever You Are,classic-country,wherever you are,False,False,69,JamFriendly|ClassicCountry|Outlaw,1
wherever-you-are-tonight,Wherever You Are Tonight,classic-country,wherever you are tonight,False,False,0,ClassicCountry,6
wherever-you-go,Wherever You Go,classic-country,wherever you go,False,False,33,ClassicCountry|JamFriendly|Modal,6
which-bridge-to-cross,Which Bridge To Cross,classic-country,which bridge to cross,True,False,0,ClassicCountry|Bluegrass|JamFriendly,1
which-one-is-to-blame,Which One is to Blame,classic-country,which one is to blame,False,False,0,JamFriendly|ClassicCountry,1
which-side-of-the-glass,Which Side Of The Glass,classic-country,which side of the glass,False,False,0,ClassicCountry,1
which-sides-the-wrong-side,Which Side’s The Wrong Side,classic-country,which sides the wrong side,False,False,0,JamFriendly|ClassicCountry,2
which-way-do-i-go,Which Way Do I Go,classic-country,which way do i go,False,False,0,ClassicCountry|Outlaw|JamFriendly,1
which-way-will-you-choose,Which Way Will You Choose,classic-country,which way will you choose,False,False,0,ClassicCountry|JamFriendly|Modal|Gospel,1
while-i-got-it-on-my-mind,While I Got It On My Mind,classic-country,while i got it on my mind,False,False,0,ClassicCountry|Rockabilly|Folk|Gospel|Outlaw|JamFriendly,8
while-shepherds-watched-their-flocks,While Shepherds Watched Their Flocks,classic-country,while shepherds watched their flocks,False,False,27,JamFriendly|ClassicCountry|Gospel|Pop,1
while-the-ages-roll-on,While The Ages Roll On,classic-country,while the ages roll on,True,False,0,JamFriendly|Bluegrass|Gospel,1
while-the-feelings-good,While The Feelings Good,classic-country,while the feelings good,False,False,0,ClassicCountry|JamFriendly,1
while-you-re-cheating-on-me,While You're Cheating On Me,classic-country,while youre cheating on me,True,False,0,ClassicCountry|Gospel|Bluegrass|JamFriendly,1
while-you-re-dancing,While You're Dancing,classic-country,while youre dancing,False,False,0,ClassicCountry,0
while-you-sleep,While You Sleep,classic-country,while you sleep,False,False,5,ClassicCountry,6
whine-whistle-whine,Whine Whistle Whine,classic-country,whine whistle whine,False,False,0,JamFriendly|ClassicCountry,0
whippoorwill-lane,Whippoorwill Lane,classic-country,whippoorwill lane,False,False,0,ClassicCountry|WesternSwing,3
whirlwinds-of-my-mind-and-chords,Whirlwinds Of My Mind and Chords,classic-country,whirlwinds of my mind and chords,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,1
whiskey,Whiskey,classic-country,whiskey,False,False,40,ClassicCountry|JamFriendly,3
whiskey-1,Whiskey,golden-standard,whiskey,True,False,40,Bluegrass|JamFriendly|Folk,3
whiskey-and-women,Whiskey And Women,classic-country,whiskey and women,False,False,0,Folk|Outlaw|ClassicCountry|JamFriendly,3
whiskey-before-breakfast,Whiskey Before Breakfast,banjo-hangout,whiskey before breakfast,False,False,23,Instrumental|Clawhammer|OldTime,23
whiskey-bent-and-hell-bound,Whiskey Bent And Hell Bound,classic-country,whiskey bent and hell bound,False,False,5,JamFriendly|ClassicCountry|Outlaw,1
whiskey-castles,Whiskey Castles,classic-country,whiskey castles,False,False,0,ClassicCountry|JamFriendly,3
whiskey-chasin,Whiskey Chasin',classic-country,whiskey chasin,False,False,0,ClassicCountry,3
whiskey-flavored-kisses,Whiskey Flavored Kisses,classic-country,whiskey flavored kisses,False,False,0,ClassicCountry|JamFriendly,3
whiskey-heaven,Whiskey Heaven,classic-country,whiskey heaven,False,False,4,Rockabilly|Jazz,10
whiskey-if-you-were-a-woman,Whiskey If You Were A Woman,classic-country,whiskey if you were a woman,False,False,0,ClassicCountry,6
whiskey-lullaby,Whiskey Lullaby,classic-country,whiskey lullaby,False,False,7,ClassicCountry|JamFriendly,2
whiskey-man,Whiskey Man,classic-country,whiskey man,False,False,37,JamFriendly|ClassicCountry,3
whiskey-river,Whiskey River,classic-country,whiskey river,False,False,53,ClassicCountry|Outlaw,3
whiskey-six-years-old,Whiskey Six Years Old,classic-country,whiskey six years old,False,False,0,JamFriendly|ClassicCountry,3
whiskey-to-wine,Whiskey To Wine,classic-country,whiskey to wine,False,False,0,ClassicCountry|JamFriendly,3
whiskey-trip,Whiskey Trip,classic-country,whiskey trip,False,False,0,JamFriendly|ClassicCountry,3
whiskey-whiskey,Whiskey Whiskey,classic-country,whiskey whiskey,False,False,0,ClassicCountry|Outlaw|Folk|JamFriendly,0
whiskey-whiskey-take-my-mind,Whiskey Whiskey Take My Mind,classic-country,whiskey whiskey take my mind,False,False,0,Folk|Outlaw|ClassicCountry|JamFriendly,3
whisper-my-name,Whisper My Name,classic-country,whisper my name,False,False,8,ClassicCountry|JamFriendly,4
whispering-hope,Whispering Hope,classic-country,whispering hope,False,False,56,ClassicCountry|NashvilleSound|Gospel,7
whispering-pines,Whispering Pines,classic-country,whispering pines,False,False,58,ClassicCountry|JamFriendly,1
whispering-scandal,Whispering Scandal,classic-country,whispering scandal,False,False,0,JamFriendly|ClassicCountry,10
whispering-sea,Whispering Sea,classic-country,whispering sea,False,False,4,ClassicCountry|HonkyTonk|JamFriendly,10
whispering-willow,Whispering Willow,classic-country,whispering willow,False,False,6,JamFriendly|ClassicCountry|NashvilleSound,10
whistle-ain-t-made-of-gold,Whistle Ain't Made Of Gold,classic-country,whistle aint made of gold,False,False,0,JamFriendly|ClassicCountry,1
whistle-my-love,Whistle My Love,classic-country,whistle my love,False,False,0,JamFriendly|ClassicCountry,2
whistling-tune,Whistling Tune,classic-country,whistling tune,False,False,0,Rockabilly|ClassicCountry|Pop|Gospel|JamFriendly,2
white-azaleas,White Azaleas,classic-country,white azaleas,False,False,0,ClassicCountry,1
white-christmas,White Christmas,classic-country,white christmas,False,False,1496,Pop,16
white-christmas-blue,White Christmas Blue,classic-country,white christmas blue,False,False,0,ClassicCountry|HonkyTonk|JamFriendly,16
white-christmas-makes-me-blue,White Christmas Makes Me Blue,classic-country,white christmas makes me blue,False,False,0,ClassicCountry|JamFriendly,16
white-cross-on-okinawa,White Cross On Okinawa,classic-country,white cross on okinawa,False,False,0,JamFriendly|WesternSwing|ClassicCountry,1
white-dove,White Dove,classic-country,white dove,True,True,68,Bluegrass|JamFriendly|BluegrassStandard,18
white-fences-and-evergreen-trees,White Fences And Evergreen Trees,classic-country,white fences and evergreen trees,False,False,0,JamFriendly|ClassicCountry,3
white-freightliner,White Freightliner,bluegrass-lyrics,white freightliner,True,False,0,Bluegrass,8
white-freightliner-blues,White Freightliner Blues,golden-standard,white freightliner blues,False,False,0,Folk|JamFriendly,6
white-horse-breakdown,White Horse Breakdown,tunearch,white horse breakdown,True,False,0,Instrumental|Bluegrass|OldTime,2
white-house-blues,White House Blues,classic-country,white house blues,False,True,39,JamFriendly|BluegrassStandard,27
